backbone_id,mean_plddt_base,mean_plddt_marslike,sequence_recovery_pct_base,sequence_recovery_pct_marslike,surface_MC_abs_distance_base,surface_MC_abs_distance_marslike,surface_STNQDE_abs_distance_base,surface_STNQDE_abs_distance_marslike,tm_score_base,tm_score_marslike,usalign_rmsd_base,usalign_rmsd_marslike
1269,93.17538936932881,94.35341556866963,42.96296296296296,44.44444444444445,0.0333333333333333,0.014173171881082566,0.0413299663299663,0.042412119846196895,0.9766333333333334,0.9760866666666667,0.8233333333333334,0.8300000000000001
1275,83.69427720705669,80.29439449310303,23.978919631093543,27.93148880105402,0.0229885057471264,0.017585745209513566,0.3060687654520546,0.2956738886227191,0.75721,0.6461733333333334,2.8266666666666667,4.303333333333334
1298,91.17762446403503,91.13676349322002,33.333333333333336,36.58751099384346,0.020384785773052267,0.017408535980659,0.15465387621296542,0.13460736545563723,0.79338,0.8188933333333334,2.85,2.6766666666666663
1316,87.75024215380351,87.86424994468689,21.66172106824926,30.16815034619189,0.0414937759336099,0.035825416086567335,0.17458200948217198,0.16769984120657935,0.6678066666666668,0.7304366666666667,3.5233333333333334,3.2266666666666666
1329,50.17195244630178,49.80023801326752,14.19753086419753,17.901234567901234,0.0232558139534883,0.0014160260355695665,0.12801089765194917,0.21761343293789193,0.4180566666666667,0.36854000000000003,3.52,3.296666666666667
1337,96.66635791460673,96.94069425264995,54.754440961337515,58.20271682340647,0.005530864197530833,0.005229838709677419,0.09240866520183703,0.05016666666666667,0.98551,0.98713,0.8733333333333334,0.7966666666666665
1342,91.87840421994527,91.65480732917786,38.99948953547728,44.308320571720266,0.021239854506869067,0.016691029701180932,0.07730756201290957,0.0955491273472308,0.7869866666666666,0.6874566666666667,4.713333333333334,4.77
1345,95.34521698951721,95.37073572476704,38.967136150234744,43.42723004694835,0.0294117647058823,0.019403594771241803,0.19081159972079442,0.06597222222222217,0.80796,0.8579533333333332,2.5833333333333335,1.9566666666666668
1349,88.7916624546051,87.8594160079956,48.60139860139861,49.06759906759907,0.0145985401459854,0.007358978108822099,0.07733512860970716,0.04618359367098133,0.9044266666666667,0.90138,1.9900000000000002,2.0733333333333337
1368,92.20125675201416,92.1848436196645,44.54976303317536,45.497630331753555,0.0104166666666666,0.0003803288992364334,0.06821145124716553,0.09980469460511472,0.9507166666666667,0.9555600000000001,1.1033333333333333,1.3399999999999999
1379,90.69791038831075,92.0919120311737,25.599128540305014,31.699346405228756,0.025558598245822867,0.027027027027027,0.15046822595444262,0.13673519673519666,0.55997,0.6182266666666666,2.4533333333333336,2.6999999999999997
1380,96.3871697584788,96.30003968874614,43.60730593607306,46.00456621004566,0.0328947368421052,0.028555087420488567,0.13428330744616734,0.12508049184062986,0.9609866666666668,0.9478966666666667,1.5999999999999999,2.02
1384,90.61373472213745,90.79601764678955,43.15245478036176,45.908699397071494,0.027089505853102602,0.022012564069657833,0.07391800306561692,0.0893401191451237,0.9236566666666667,0.93854,2.07,1.9533333333333334
1389,91.47988160451253,87.45150367418925,38.113207547169814,43.144654088050316,0.030891704962168632,0.02251787931116477,0.10120032360528107,0.05765281529112263,0.63454,0.63987,2.5500000000000003,3.8066666666666666
1421,93.56138706207275,94.35735742251079,45.0,50.138888888888886,0.00014584660452386533,0.008024220867208666,0.13970510910598535,0.06308642150374993,0.9377066666666667,0.95269,1.76,1.5866666666666667
1427,89.7981305917104,89.04721736907959,36.92946058091287,38.86583679114799,0.0447307063160721,0.0426614304641936,0.012163975218101133,0.05965133215427596,0.54194,0.60402,5.123333333333334,5.016666666666667
1428,95.84899544715881,96.63815498352051,48.48484848484848,51.15864527629233,0.011627906976744101,0.0002187408445574,0.06905994778980597,0.13245797404407275,0.9821300000000001,0.9842633333333334,0.7333333333333334,0.6699999999999999
1429,81.64805968602498,76.29791299502055,33.05497564370216,37.23034098816979,0.018024345042030234,0.016847318637599935,0.06336914613347026,0.005600395625971001,0.9319366666666666,0.8540566666666667,2.2433333333333336,2.7866666666666666
1432,96.13072276115417,94.32160655657451,41.176470588235304,42.42424242424243,0.0303030303030303,0.020711152311812333,0.11372294372294367,0.0752826351011169,0.9374066666666666,0.8949933333333333,1.5166666666666666,1.95
1433,86.99549237887065,87.24562128384908,32.747068676716914,36.05527638190955,0.021003063900849533,0.01979497001254193,0.15615564177002283,0.10413316945384266,0.7410033333333333,0.74015,4.72,4.263333333333333
1457,96.17409507433574,95.14899452527364,47.31182795698925,50.19807583474816,0.0242424242424242,0.020065961337513035,0.031944743670563464,0.052080067920585095,0.8503033333333333,0.80009,2.41,4.346666666666667
1471,92.87594556808472,92.49321619669597,43.79884471627591,45.803601766904514,0.013835444018434534,0.008175854201068233,0.020956327537017597,0.014191813660821099,0.7204100000000001,0.7198666666666668,2.796666666666667,2.75
1474,76.42729878425598,79.7692100207011,45.804988662131514,51.24716553287982,0.051030895967604795,0.04702250723699383,0.015367986183738601,0.043926785435224235,0.9152966666666668,0.92169,1.49,1.09
1494,48.9717165629069,56.37531280517578,31.794871794871806,32.30769230769231,0.0232558139534883,0.0012631369304776333,0.08343023255813953,0.07366409290069546,0.41875666666666667,0.6578066666666667,3.5566666666666666,2.5500000000000003
1510,90.98620613416035,88.2013460000356,34.375,38.802083333333336,0.036135018006470065,0.033514808576328735,0.10612021365546358,0.029835938999588002,0.6412533333333333,0.6146033333333333,3.7266666666666666,3.3233333333333337
1515,93.6717430750529,94.52826380729675,52.22222222222222,55.833333333333336,0.0059656528250745,0.0036305097795761333,0.036171140258877,0.04607299113128263,0.9339666666666666,0.9736533333333334,1.1466666666666667,1.1533333333333333
1517,93.72652173042297,94.41034197807312,47.648261758691206,49.38650306748466,0.0266666666666666,0.0199550557268678,0.03316486247520723,0.0062371767740895005,0.8898733333333334,0.8892333333333333,1.14,1.4433333333333334
1521,92.3487941424052,91.19735360145569,41.74406604747162,44.68524251805985,0.0109278298748415,0.008975660757462966,0.0958383166952793,0.03710914408117553,0.8418333333333333,0.8269033333333334,2.48,2.606666666666667
1545,95.3150749206543,95.00403006871541,51.09983079526227,53.55329949238578,0.023171195859024097,0.014567992570928731,0.0137455755748621,0.04982544765163507,0.98399,0.9870566666666667,0.9199999999999999,0.8933333333333334
1569,96.94077769915263,96.92558844884236,53.932584269662925,57.39700374531835,0.0214533278099972,0.021092294507787466,0.049200880665255096,0.051199791340636326,0.9903166666666667,0.9868100000000001,0.7033333333333335,0.8366666666666666
1587,94.95803713798523,95.21095355351765,46.231155778894475,46.73366834170855,0.010711737918681699,0.010610386766390334,0.0200462707990522,0.02603429688026403,0.96685,0.9612833333333333,1.1833333333333333,1.2666666666666666
1589,94.1047728061676,93.50783824920654,43.02134646962233,47.12643678160919,0.0164865946378551,0.012639968946959802,0.05365199843378204,0.048873998342083426,0.97919,0.98145,0.7866666666666667,0.7433333333333333
1598,93.65533391634624,92.79608329137166,46.028210838901266,47.80994803266518,0.0073218136420383,0.005313487353005133,0.016354556803994932,0.023529170513702333,0.9795033333333333,0.9700766666666666,1.2966666666666666,1.6266666666666667
1599,97.71640300750732,96.78627053896587,65.30864197530865,65.4320987654321,0.006732547387887133,0.0006694626006135667,0.05534836851187447,0.013791700742183234,0.99105,0.9906066666666667,0.58,0.6
1609,94.78047887484233,94.29127971331279,32.73542600896861,34.67862481315396,0.032,0.023775599128540232,0.14357222638993075,0.1069091192032368,0.9372033333333333,0.9051866666666667,1.7133333333333332,1.37
1623,94.36946511268616,93.03865234057109,42.8322440087146,46.88453159041395,0.02786442433997517,0.024672195807603502,0.026342098644178264,0.021166090867901704,0.6242733333333333,0.6552600000000001,6.22,4.283333333333334
1628,95.50757606824239,95.74541449546814,51.42028985507246,51.42028985507247,0.0121475545631596,0.0054050740929314335,0.0310656274443524,0.028963973879228066,0.98896,0.98669,0.9733333333333333,0.9933333333333333
1634,93.7267283598582,94.11144455273946,42.99516908212561,45.89371980676329,0.0263157894736842,0.019959459027701035,0.16923765500640173,0.1090345425129326,0.7456,0.7556733333333333,1.0133333333333334,1.5433333333333332
1643,55.15391528606415,52.97983388106028,21.95121951219512,20.73170731707317,0.0285219609987242,0.015505978756851066,0.0547081872661585,0.13011066008324232,0.5106033333333334,0.41538,3.1799999999999997,3.6633333333333336
1644,88.47167491912842,82.89461135864258,16.176470588235293,24.34640522875817,0.050883563301863895,0.048693340972752706,0.16576096450777242,0.24154417808550344,0.6859166666666666,0.5816,2.1166666666666667,3.233333333333333
1646,89.1161282857259,90.63339829444885,41.10718492343934,41.57832744405183,0.021588854418285498,0.020285759168061766,0.019375543070308032,0.05835153515118217,0.94406,0.9601833333333333,1.8766666666666667,1.6266666666666667
1663,92.60910550753276,93.4154748916626,38.62433862433863,46.82539682539683,0.0394736842105263,0.032605644842486896,0.016791214430003133,0.06721026049973412,0.7001499999999999,0.70627,2.09,2.53
1689,94.10594701766968,93.85016560554504,48.78892733564013,51.44175317185698,0.031157327232014434,0.030929883512544765,0.0184733529520522,0.06851814516129028,0.97012,0.9834466666666666,1.3499999999999999,0.8666666666666667
1692,97.08047111829121,96.16045753161113,52.422270426608826,50.831525668835866,0.024414342040868998,0.022583467201041735,0.08144418026969706,0.11692443164438272,0.9545766666666666,0.94557,1.2833333333333332,1.1633333333333333
1717,93.50867668787639,94.04583374659221,42.54385964912281,47.80701754385965,0.028666020671834602,0.020664972899728965,0.04504966393474954,0.0302273035230352,0.8566699999999999,0.8983366666666667,2.39,2.0
1722,86.60439848899841,86.2896203994751,22.69503546099291,28.28014184397163,0.029090909090909,0.0279532526631502,0.2514610140060753,0.20608612739941812,0.32857,0.32800999999999997,3.9066666666666667,4.99
1735,73.03991317749023,76.6672154267629,44.289044289044284,45.68764568764569,0.0326086956521739,0.024809024059398832,0.22534425671059596,0.1001956109431441,0.8364833333333334,0.8273,1.5366666666666664,1.4533333333333334
1741,97.15996980667114,96.38590216636658,57.826887661141804,57.6427255985267,0.0400423116424666,0.03603673393717887,0.05231918157938616,0.03343176721930887,0.9690633333333333,0.9609066666666667,1.0233333333333334,0.8866666666666667
1742,81.00798328717549,92.63988931973775,41.26984126984127,48.01587301587301,0.024390243902439,0.011827171098402334,0.09565181825138597,0.04581553229804767,0.8421433333333334,0.9696466666666668,1.8333333333333333,1.0733333333333335
